Source,Target,Weight
2414,2635,1.0
2414,2793,1.0
2414,3023,1.0
2414,3198,1.0
2414,3236,1.0
2414,3273,1.0
2414,3393,1.0
2414,3865,1.0
2414,4085,1.0
2414,4214,1.0
2416,2490,1.0
2416,2733,1.0
2417,3321,1.0
2417,3981,1.0
2418,2530,1.0
2418,2717,1.0
2418,2759,1.0
2418,3132,1.0
2418,3977,1.0
2418,3990,1.0
2418,4053,1.0
2419,2522,1.0
2419,2706,1.0
2419,2790,1.0
2419,2889,1.0
2419,2891,1.0
2419,3047,1.0
2419,3089,1.0
2419,3107,1.0
2419,3156,1.0
2419,3262,1.0
2419,3270,1.0
2419,3295,1.0
2419,3338,1.0
2419,3477,1.0
2419,3541,1.0
2419,3598,1.0
2419,3710,1.0
2419,3712,1.0
2419,3752,1.0
2419,3816,1.0
2419,3838,1.0
2419,3855,1.0
2419,3888,1.0
2419,3898,1.0
2419,3940,1.0
2419,3942,1.0
2419,3999,1.0
2419,4028,1.0
2419,4034,1.0
2419,4046,1.0
2419,4073,1.0
2419,4096,1.0
2419,4185,1.0
2420,2483,1.0
2420,2598,1.0
2420,2673,1.0
2420,2918,1.0
2420,3105,1.0
2420,3245,1.0
2420,3403,1.0
2420,3525,1.0
2420,3564,1.0
2420,3765,1.0
2420,3936,1.0
2420,4221,1.0
2423,4009,1.0
2423,4049,1.0
2425,3060,1.0
2425,3324,1.0
2428,2633,1.0
2428,4030,1.0
2428,4101,1.0
2429,2448,1.0
2429,2641,1.0
2429,3970,1.0
2430,2447,1.0
2430,2506,1.0
2430,2535,1.0
2430,2565,1.0
2430,3169,1.0
2430,3774,1.0
2430,3969,1.0
2431,4246,1.0
2433,2462,1.0
2433,2515,1.0
2433,2841,1.0
2433,3017,1.0
2433,3128,1.0
2433,3200,1.0
2433,3275,1.0
2433,3622,1.0
2433,3666,1.0
2433,3729,1.0
2433,3775,1.0
2433,3782,1.0
2433,3844,1.0
2433,3893,1.0
2433,3906,1.0
2433,3915,1.0
2433,3979,1.0
2433,4084,1.0
2433,4171,1.0
2434,2543,1.0
2434,2570,1.0
2434,2640,1.0
2434,2766,1.0
2434,2929,1.0
2434,3041,1.0
2434,3253,1.0
2434,3317,1.0
2434,4321,1.0
2435,2709,1.0
2435,3791,1.0
2436,2731,1.0
2436,2789,1.0
2436,3463,1.0
2436,3829,1.0
2436,4242,1.0
2438,2859,1.0
2438,3418,1.0
2438,3613,1.0
2439,2900,1.0
2439,3140,1.0
2439,3191,1.0
2439,3225,1.0
2439,3254,1.0
2439,3439,1.0
2439,3452,1.0
2439,3539,1.0
2439,3773,1.0
2439,3965,1.0
2439,3989,1.0
2440,2949,1.0
2440,3689,1.0
2441,2507,1.0
2441,2628,1.0
2441,2812,1.0
2441,3012,1.0
2441,3093,1.0
2441,3099,1.0
2441,3113,1.0
2441,3131,1.0
2441,3148,1.0
2441,3380,1.0
2441,3522,1.0
2441,3913,1.0
2441,3976,1.0
2441,4094,1.0
2441,4138,1.0
2445,2775,1.0
2445,3197,1.0
2445,3251,1.0
2445,3743,1.0
2445,4198,1.0
2445,4211,1.0
2445,4280,1.0
2446,2514,1.0
2446,3103,1.0
2446,4117,1.0
2447,2506,1.0
2447,2535,1.0
2447,2565,1.0
2447,3169,1.0
2447,3774,1.0
2447,3969,1.0
2448,2641,1.0
2448,3970,1.0
2449,2631,1.0
2450,2817,1.0
2450,3627,1.0
2450,4232,1.0
2451,2619,1.0
2451,2700,1.0
2451,3330,1.0
2451,3575,1.0
2451,3707,1.0
2451,3719,1.0
2451,4106,1.0
2453,2792,1.0
2453,3081,1.0
2453,3082,1.0
2453,3283,1.0
2453,3349,1.0
2453,3576,1.0
2453,3646,1.0
2453,3758,1.0
2453,3772,1.0
2453,3858,1.0
2453,3911,1.0
2453,4115,1.0
2453,4119,1.0
2453,4276,1.0
2454,2888,1.0
2454,4014,1.0
2456,2537,1.0
2456,2690,1.0
2456,2692,1.0
2456,2747,1.0
2456,2808,1.0
2456,2886,1.0
2456,2952,1.0
2456,3053,1.0
2456,3182,1.0
2456,3359,1.0
2456,3360,1.0
2456,3405,1.0
2456,3451,1.0
2456,3560,1.0
2456,3574,1.0
2456,3739,1.0
2456,3777,1.0
2456,3943,1.0
2456,4077,1.0
2456,4107,1.0
2456,4181,1.0
2457,2520,1.0
2457,2623,1.0
2457,2643,1.0
2457,2827,1.0
2457,2930,1.0
2457,2988,1.0
2457,3031,1.0
2457,3065,1.0
2457,3159,1.0
2457,3357,1.0
2457,3369,1.0
2457,3551,1.0
2457,3632,1.0
2457,3734,1.0
2457,3872,1.0
2457,3875,1.0
2457,3951,1.0
2457,3987,1.0
2457,4002,1.0
2457,4026,1.0
2457,4079,1.0
2457,4295,1.0
2457,4306,1.0
2457,4320,1.0
2458,3714,1.0
2461,2881,1.0
2461,3436,1.0
2461,3648,1.0
2461,3793,1.0
2461,3873,1.0
2461,4122,1.0
2462,2515,1.0
2462,2841,1.0
2462,3017,1.0
2462,3128,1.0
2462,3200,1.0
2462,3275,1.0
2462,3622,1.0
2462,3666,1.0
2462,3729,1.0
2462,3775,1.0
2462,3782,1.0
2462,3844,1.0
2462,3893,1.0
2462,3906,1.0
2462,3915,1.0
2462,3979,1.0
2462,4084,1.0
2462,4171,1.0
2463,2577,1.0
2463,2783,1.0
2463,2858,1.0
2463,3318,1.0
2463,3611,1.0
2463,4294,1.0
2464,2653,1.0
2464,2655,1.0
2464,3291,1.0
2464,3370,1.0
2464,3492,1.0
2464,3640,1.0
2464,3835,1.0
2466,2649,1.0
2466,3173,1.0
2466,3861,1.0
2466,3890,1.0
2468,3044,1.0
2469,3180,1.0
2469,3258,1.0
2469,3939,1.0
2469,4058,1.0
2471,2774,1.0
2471,2850,1.0
2471,3166,1.0
2471,3738,1.0
2472,2484,1.0
2472,2551,1.0
2472,3085,1.0
2472,3426,1.0
2472,3884,1.0
2472,4314,1.0
2473,2870,1.0
2473,3271,1.0
2474,2550,1.0
2474,2730,1.0
2474,2778,1.0
2474,2885,1.0
2474,3143,1.0
2474,3167,1.0
2474,3192,1.0
2474,3595,1.0
2474,3690,1.0
2474,3702,1.0
2474,3895,1.0
2474,3962,1.0
2474,3975,1.0
2474,4003,1.0
2474,4103,1.0
2474,4199,1.0
2475,2626,1.0
2475,2723,1.0
2475,2732,1.0
2475,2745,1.0
2475,2838,1.0
2475,2852,1.0
2475,3385,1.0
2475,3483,1.0
2475,3510,1.0
2475,4029,1.0
2475,4066,1.0
2477,2574,1.0
2477,2957,1.0
2477,2958,1.0
2477,3032,1.0
2477,3102,1.0
2477,3144,1.0
2477,3171,1.0
2477,3190,1.0
2477,3372,1.0
2477,3577,1.0
2477,3664,1.0
2477,4288,1.0
2477,4298,1.0
2478,3431,1.0
2479,2510,1.0
2479,4153,1.0
2480,2678,1.0
2480,4323,1.0
2483,2598,1.0
2483,2673,1.0
2483,2918,1.0
2483,3105,1.0
2483,3245,1.0
2483,3403,1.0
2483,3525,1.0
2483,3564,1.0
2483,3765,1.0
2483,3936,1.0
2483,4221,1.0
2484,2551,1.0
2484,3085,1.0
2484,3426,1.0
2484,3884,1.0
2484,4314,1.0
2486,3297,1.0
2486,3619,1.0
2486,4290,1.0
2487,2624,1.0
2487,2676,1.0
2487,2818,1.0
2487,2828,1.0
2487,2844,1.0
2487,2981,1.0
2487,3005,1.0
2487,3038,1.0
2487,3214,1.0
2487,3282,1.0
2487,3742,1.0
2487,3764,1.0
2487,3771,1.0
2487,3803,1.0
2487,3859,1.0
2487,3874,1.0
2487,3929,1.0
2487,4041,1.0
2487,4055,1.0
2487,4197,1.0
2487,4220,1.0
2487,4251,1.0
2488,3718,1.0
2489,2595,1.0
2489,2638,1.0
2489,2652,1.0
2489,3118,1.0
2489,3129,1.0
2489,3937,1.0
2490,2733,1.0
2491,2737,1.0
2492,2782,1.0
2493,2593,1.0
2493,2780,1.0
2493,2879,1.0
2493,3142,1.0
2493,3309,1.0
2494,2895,1.0
2495,3310,1.0
2496,2901,1.0
2496,3184,1.0
2497,2556,1.0
2497,2644,1.0
2497,3170,1.0
2497,3301,1.0
2497,3585,1.0
2497,3600,1.0
2497,3904,1.0
2497,4090,1.0
2497,4206,1.0
2498,3392,1.0
2499,3677,1.0
2500,2615,1.0
2505,2848,1.0
2505,2931,1.0
2505,2990,1.0
2505,3011,1.0
2505,3412,1.0
2505,4080,1.0
2505,4147,1.0
2505,4166,1.0
2505,4172,1.0
2505,4269,1.0
2506,2535,1.0
2506,2565,1.0
2506,3169,1.0
2506,3774,1.0
2506,3969,1.0
2507,2628,1.0
2507,2812,1.0
2507,3012,1.0
2507,3093,1.0
2507,3099,1.0
2507,3113,1.0
2507,3131,1.0
2507,3148,1.0
2507,3380,1.0
2507,3522,1.0
2507,3913,1.0
2507,3976,1.0
2507,4094,1.0
2507,4138,1.0
2508,2698,1.0
2508,3290,1.0
2508,3432,1.0
2508,3607,1.0
2508,4216,1.0
2510,4153,1.0
2512,3736,1.0
2514,3103,1.0
2514,4117,1.0
2515,2841,1.0
2515,3017,1.0
2515,3128,1.0
2515,3200,1.0
2515,3275,1.0
2515,3622,1.0
2515,3666,1.0
2515,3729,1.0
2515,3775,1.0
2515,3782,1.0
2515,3844,1.0
2515,3893,1.0
2515,3906,1.0
2515,3915,1.0
2515,3979,1.0
2515,4084,1.0
2515,4171,1.0
2516,3621,1.0
2516,3766,1.0
2516,4027,1.0
2516,4050,1.0
2517,4164,1.0
2518,2581,1.0
2518,3307,1.0
2520,2623,1.0
2520,2643,1.0
2520,2827,1.0
2520,2930,1.0
2520,2988,1.0
2520,3031,1.0
2520,3065,1.0
2520,3159,1.0
2520,3357,1.0
2520,3369,1.0
2520,3551,1.0
2520,3632,1.0
2520,3734,1.0
2520,3872,1.0
2520,3875,1.0
2520,3951,1.0
2520,3987,1.0
2520,4002,1.0
2520,4026,1.0
2520,4079,1.0
2520,4295,1.0
2520,4306,1.0
2520,4320,1.0
2522,2706,1.0
2522,2790,1.0
2522,2889,1.0
2522,2891,1.0
2522,3047,1.0
2522,3089,1.0
2522,3107,1.0
2522,3156,1.0
2522,3262,1.0
2522,3270,1.0
2522,3295,1.0
2522,3338,1.0
2522,3477,1.0
2522,3541,1.0
2522,3598,1.0
2522,3710,1.0
2522,3712,1.0
2522,3752,1.0
2522,3816,1.0
2522,3838,1.0
2522,3855,1.0
2522,3888,1.0
2522,3898,1.0
2522,3940,1.0
2522,3942,1.0
2522,3999,1.0
2522,4028,1.0
2522,4034,1.0
2522,4046,1.0
2522,4073,1.0
2522,4096,1.0
2522,4185,1.0
2523,2926,1.0
2523,2975,1.0
2523,3015,1.0
2523,3115,1.0
2523,3390,1.0
2524,2674,1.0
2524,3395,1.0
2525,3002,1.0
2525,3504,1.0
2526,2559,1.0
2526,3026,1.0
2526,3178,1.0
2526,3265,1.0
2526,3918,1.0
2527,3316,1.0
2527,3674,1.0
2527,4196,1.0
2528,3460,1.0
2528,3486,1.0
2528,3528,1.0
2528,3708,1.0
2529,3237,1.0
2530,2717,1.0
2530,2759,1.0
2530,3132,1.0
2530,3977,1.0
2530,3990,1.0
2530,4053,1.0
2531,2670,1.0
2531,2835,1.0
2531,2854,1.0
2531,2910,1.0
2531,3502,1.0
2531,3544,1.0
2531,4134,1.0
2532,2566,1.0
2532,2596,1.0
2532,2668,1.0
2532,3101,1.0
2532,3164,1.0
2532,3222,1.0
2532,3261,1.0
2532,3263,1.0
2532,3288,1.0
2532,3339,1.0
2532,3387,1.0
2532,3558,1.0
2532,3566,1.0
2532,3675,1.0
2532,3924,1.0
2532,4011,1.0
2534,3344,1.0
2535,2565,1.0
2535,3169,1.0
2535,3774,1.0
2535,3969,1.0
2536,2610,1.0
2536,2772,1.0
2536,2785,1.0
2536,2798,1.0
2536,2842,1.0
2536,3068,1.0
2536,3077,1.0
2536,3095,1.0
2536,3145,1.0
2536,3740,1.0
2537,2690,1.0
2537,2692,1.0
2537,2747,1.0
2537,2808,1.0
2537,2886,1.0
2537,2952,1.0
2537,3053,1.0
2537,3182,1.0
2537,3359,1.0
2537,3360,1.0
2537,3405,1.0
2537,3451,1.0
2537,3560,1.0
2537,3574,1.0
2537,3739,1.0
2537,3777,1.0
2537,3943,1.0
2537,4077,1.0
2537,4107,1.0
2537,4181,1.0
2538,3417,1.0
2539,2680,1.0
2539,2997,1.0
2539,3422,1.0
2539,3900,1.0
2539,4148,1.0
2540,2630,1.0
2540,2849,1.0
2540,2992,1.0
2540,3279,1.0
2540,3389,1.0
2540,4123,1.0
2540,4149,1.0
2541,2773,1.0
2541,2845,1.0
2542,4120,1.0
2543,2570,1.0
2543,2640,1.0
2543,2766,1.0
2543,2929,1.0
2543,3041,1.0
2543,3253,1.0
2543,3317,1.0
2543,4321,1.0
2546,2750,1.0
2546,4304,1.0
2548,2681,1.0
2548,2715,1.0
2548,2874,1.0
2548,3014,1.0
2548,4182,1.0
2550,2730,1.0
2550,2778,1.0
2550,2885,1.0
2550,3143,1.0
2550,3167,1.0
2550,3192,1.0
2550,3595,1.0
2550,3690,1.0
2550,3702,1.0
2550,3895,1.0
2550,3962,1.0
2550,3975,1.0
2550,4003,1.0
2550,4103,1.0
2550,4199,1.0
2551,3085,1.0
2551,3426,1.0
2551,3884,1.0
2551,4314,1.0
2552,2894,1.0
2552,3137,1.0
2552,3207,1.0
2552,3256,1.0
2552,3312,1.0
2552,3367,1.0
2552,3563,1.0
2552,3703,1.0
2552,3737,1.0
2552,3780,1.0
2552,3817,1.0
2552,3922,1.0
2552,4062,1.0
2552,4194,1.0
2552,4222,1.0
2553,3264,1.0
2553,3382,1.0
2553,3438,1.0
2553,3497,1.0
2553,3512,1.0
2554,3232,1.0
2554,3796,1.0
2554,3883,1.0
2554,4060,1.0
2554,4228,1.0
2555,3091,1.0
2556,2644,1.0
2556,3170,1.0
2556,3301,1.0
2556,3585,1.0
2556,3600,1.0
2556,3904,1.0
2556,4090,1.0
2556,4206,1.0
2557,2614,1.0
2557,2697,1.0
2557,2749,1.0
2557,2840,1.0
2557,2945,1.0
2557,2946,1.0
2557,3179,1.0
2557,3628,1.0
2557,3711,1.0
2558,3995,1.0
2559,3026,1.0
2559,3178,1.0
2559,3265,1.0
2559,3918,1.0
2560,2659,1.0
2560,3347,1.0
2564,2642,1.0
2564,2663,1.0
2564,3397,1.0
2564,3498,1.0
2564,3663,1.0
2564,3920,1.0
2564,3961,1.0
2564,4016,1.0
2565,3169,1.0
2565,3774,1.0
2565,3969,1.0
2566,2596,1.0
2566,2668,1.0
2566,3101,1.0
2566,3164,1.0
2566,3222,1.0
2566,3261,1.0
2566,3263,1.0
2566,3288,1.0
2566,3339,1.0
2566,3387,1.0
2566,3558,1.0
2566,3566,1.0
2566,3675,1.0
2566,3924,1.0
2566,4011,1.0
2567,2948,1.0
2567,3076,1.0
2567,4291,1.0
2568,2857,1.0
2568,2976,1.0
2568,2993,1.0
2568,3070,1.0
2568,3147,1.0
2568,3227,1.0
2568,3332,1.0
2568,3413,1.0
2568,4087,1.0
2568,4308,1.0
2569,2571,1.0
2569,2861,1.0
2569,4143,1.0
2569,4266,1.0
2570,2640,1.0
2570,2766,1.0
2570,2929,1.0
2570,3041,1.0
2570,3253,1.0
2570,3317,1.0
2570,4321,1.0
2571,2861,1.0
2571,4143,1.0
2571,4266,1.0
2573,2770,1.0
2573,2955,1.0
2573,3162,1.0
2573,3226,1.0
2573,3889,1.0
2573,4144,1.0
2573,4234,1.0
2573,4286,1.0
2574,2957,1.0
2574,2958,1.0
2574,3032,1.0
2574,3102,1.0
2574,3144,1.0
2574,3171,1.0
2574,3190,1.0
2574,3372,1.0
2574,3577,1.0
2574,3664,1.0
2574,4288,1.0
2574,4298,1.0
2575,2602,1.0
2575,2607,1.0
2575,2811,1.0
2575,2814,1.0
2575,3240,1.0
2575,3327,1.0
2575,3366,1.0
2575,3471,1.0
2575,3760,1.0
2575,3802,1.0
2575,3978,1.0
2575,3996,1.0
2575,4082,1.0
2577,2783,1.0
2577,2858,1.0
2577,3318,1.0
2577,3611,1.0
2577,4294,1.0
2578,4110,1.0
2580,3903,1.0
2580,4274,1.0
2581,3307,1.0
2582,2679,1.0
2582,2892,1.0
2582,3109,1.0
2582,3196,1.0
2582,3220,1.0
2582,3443,1.0
2583,4201,1.0
2584,2826,1.0
2584,3536,1.0
2584,3626,1.0
2584,3914,1.0
2584,4025,1.0
2585,3928,1.0
2587,3514,1.0
2587,4311,1.0
2588,2605,1.0
2588,3019,1.0
2588,3459,1.0
2588,3475,1.0
2588,3501,1.0
2588,3535,1.0
2588,3778,1.0
2588,3899,1.0
2588,3905,1.0
2588,3973,1.0
2588,4183,1.0
2588,4188,1.0
2589,3059,1.0
2590,2995,1.0
2590,3570,1.0
2590,4089,1.0
2591,3259,1.0
2593,2780,1.0
2593,2879,1.0
2593,3142,1.0
2593,3309,1.0
2594,3843,1.0
2595,2638,1.0
2595,2652,1.0
2595,3118,1.0
2595,3129,1.0
2595,3937,1.0
2596,2668,1.0
2596,3101,1.0
2596,3164,1.0
2596,3222,1.0
2596,3261,1.0
2596,3263,1.0
2596,3288,1.0
2596,3339,1.0
2596,3387,1.0
2596,3558,1.0
2596,3566,1.0
2596,3675,1.0
2596,3924,1.0
2596,4011,1.0
2597,2919,1.0
2597,2925,1.0
2597,3088,1.0
2597,3355,1.0
2597,3388,1.0
2597,3400,1.0
2597,3656,1.0
2597,3869,1.0
2597,4104,1.0
2598,2673,1.0
2598,2918,1.0
2598,3105,1.0
2598,3245,1.0
2598,3403,1.0
2598,3525,1.0
2598,3564,1.0
2598,3765,1.0
2598,3936,1.0
2598,4221,1.0
2599,3361,1.0
2600,3208,1.0
2600,4036,1.0
2601,2635,1.0
2601,2793,1.0
2601,3023,1.0
2601,3198,1.0
2601,3236,1.0
2601,3273,1.0
2601,3393,1.0
2601,3865,1.0
2601,4085,1.0
2601,4214,1.0
2602,2607,1.0
2602,2811,1.0
2602,2814,1.0
2602,3240,1.0
2602,3327,1.0
2602,3366,1.0
2602,3471,1.0
2602,3760,1.0
2602,3802,1.0
2602,3978,1.0
2602,3996,1.0
2602,4082,1.0
2605,3019,1.0
2605,3459,1.0
2605,3475,1.0
2605,3501,1.0
2605,3535,1.0
2605,3778,1.0
2605,3899,1.0
2605,3905,1.0
2605,3973,1.0
2605,4183,1.0
2605,4188,1.0
2607,2811,1.0
2607,2814,1.0
2607,3240,1.0
2607,3327,1.0
2607,3366,1.0
2607,3471,1.0
2607,3760,1.0
2607,3802,1.0
2607,3978,1.0
2607,3996,1.0
2607,4082,1.0
2609,2721,1.0
2609,3030,1.0
2609,3499,1.0
2609,3750,1.0
2609,4227,1.0
2609,4268,1.0
2610,2772,1.0
2610,2785,1.0
2610,2798,1.0
2610,2842,1.0
2610,3068,1.0
2610,3077,1.0
2610,3095,1.0
2610,3145,1.0
2610,3740,1.0
2611,3001,1.0
2611,3272,1.0
2611,3411,1.0
2611,3548,1.0
2611,3618,1.0
2611,3704,1.0
2612,3644,1.0
2612,3933,1.0
2612,4258,1.0
2614,2697,1.0
2614,2749,1.0
2614,2840,1.0
2614,2945,1.0
2614,2946,1.0
2614,3179,1.0
2614,3628,1.0
2614,3711,1.0
2618,3894,1.0
2619,2700,1.0
2619,3330,1.0
2619,3575,1.0
2619,3707,1.0
2619,3719,1.0
2619,4106,1.0
2621,3303,1.0
2622,3057,1.0
2622,3716,1.0
2622,3947,1.0
2623,2643,1.0
2623,2827,1.0
2623,2930,1.0
2623,2988,1.0
2623,3031,1.0
2623,3065,1.0
2623,3159,1.0
2623,3357,1.0
2623,3369,1.0
2623,3551,1.0
2623,3632,1.0
2623,3734,1.0
2623,3872,1.0
2623,3875,1.0
2623,3951,1.0
2623,3987,1.0
2623,4002,1.0
2623,4026,1.0
2623,4079,1.0
2623,4295,1.0
2623,4306,1.0
2623,4320,1.0
2624,2676,1.0
2624,2818,1.0
2624,2828,1.0
2624,2844,1.0
2624,2981,1.0
2624,3005,1.0
2624,3038,1.0
2624,3214,1.0
2624,3282,1.0
2624,3742,1.0
2624,3764,1.0
2624,3771,1.0
2624,3803,1.0
2624,3859,1.0
2624,3874,1.0
2624,3929,1.0
2624,4041,1.0
2624,4055,1.0
2624,4197,1.0
2624,4220,1.0
2624,4251,1.0
2626,2723,1.0
2626,2732,1.0
2626,2745,1.0
2626,2838,1.0
2626,2852,1.0
2626,3385,1.0
2626,3483,1.0
2626,3510,1.0
2626,4029,1.0
2626,4066,1.0
2627,2777,1.0
2627,2866,1.0
2627,3069,1.0
2627,3195,1.0
2627,3219,1.0
2627,3231,1.0
2627,3241,1.0
2627,3246,1.0
2627,3468,1.0
2627,3526,1.0
2627,3561,1.0
2627,3589,1.0
2627,3616,1.0
2627,3678,1.0
2627,3845,1.0
2627,3897,1.0
2627,4008,1.0
2627,4067,1.0
2627,4193,1.0
2627,4230,1.0
2628,2812,1.0
2628,3012,1.0
2628,3093,1.0
2628,3099,1.0
2628,3113,1.0
2628,3131,1.0
2628,3148,1.0
2628,3380,1.0
2628,3522,1.0
2628,3913,1.0
2628,3976,1.0
2628,4094,1.0
2628,4138,1.0
2630,2849,1.0
2630,2992,1.0
2630,3279,1.0
2630,3389,1.0
2630,4123,1.0
2630,4149,1.0
2633,4030,1.0
2633,4101,1.0
2634,3842,1.0
2635,2793,1.0
2635,3023,1.0
2635,3198,1.0
2635,3236,1.0
2635,3273,1.0
2635,3393,1.0
2635,3865,1.0
2635,4085,1.0
2635,4214,1.0
2636,3046,1.0
2636,3465,1.0
2636,3810,1.0
2636,3980,1.0
2637,3633,1.0
2637,4075,1.0
2638,2652,1.0
2638,3118,1.0
2638,3129,1.0
2638,3937,1.0
2639,3870,1.0
2639,4139,1.0
2639,4157,1.0
2640,2766,1.0
2640,2929,1.0
2640,3041,1.0
2640,3253,1.0
2640,3317,1.0
2640,4321,1.0
2641,3970,1.0
2642,2663,1.0
2642,3397,1.0
2642,3498,1.0
2642,3663,1.0
2642,3920,1.0
2642,3961,1.0
2642,4016,1.0
2643,2827,1.0
2643,2930,1.0
2643,2988,1.0
2643,3031,1.0
2643,3065,1.0
2643,3159,1.0
2643,3357,1.0
2643,3369,1.0
2643,3551,1.0
2643,3632,1.0
2643,3734,1.0
2643,3872,1.0
2643,3875,1.0
2643,3951,1.0
2643,3987,1.0
2643,4002,1.0
2643,4026,1.0
2643,4079,1.0
2643,4295,1.0
2643,4306,1.0
2643,4320,1.0
2644,3170,1.0
2644,3301,1.0
2644,3585,1.0
2644,3600,1.0
2644,3904,1.0
2644,4090,1.0
2644,4206,1.0
2645,2735,1.0
2647,3831,1.0
2647,4325,1.0
2649,3173,1.0
2649,3861,1.0
2649,3890,1.0
2651,4281,1.0
2652,3118,1.0
2652,3129,1.0
2652,3937,1.0
2653,2655,1.0
2653,3291,1.0
2653,3370,1.0
2653,3492,1.0
2653,3640,1.0
2653,3835,1.0
2654,2708,1.0
2654,2784,1.0
2654,3641,1.0
2655,3291,1.0
2655,3370,1.0
2655,3492,1.0
2655,3640,1.0
2655,3835,1.0
2657,3035,1.0
2657,3555,1.0
2657,3809,1.0
2659,3347,1.0
2660,4241,1.0
2662,2755,1.0
2662,2833,1.0
2662,2860,1.0
2662,2906,1.0
2662,3335,1.0
2662,3399,1.0
2662,4203,1.0
2662,4324,1.0
2663,3397,1.0
2663,3498,1.0
2663,3663,1.0
2663,3920,1.0
2663,3961,1.0
2663,4016,1.0
2665,3376,1.0
2665,4056,1.0
2665,4296,1.0
2668,3101,1.0
2668,3164,1.0
2668,3222,1.0
2668,3261,1.0
2668,3263,1.0
2668,3288,1.0
2668,3339,1.0
2668,3387,1.0
2668,3558,1.0
2668,3566,1.0
2668,3675,1.0
2668,3924,1.0
2668,4011,1.0
2669,2736,1.0
2669,3218,1.0
2669,3260,1.0
2669,3586,1.0
2669,3686,1.0
2669,3927,1.0
2669,4301,1.0
2670,2835,1.0
2670,2854,1.0
2670,2910,1.0
2670,3502,1.0
2670,3544,1.0
2670,4134,1.0
2671,3908,1.0
2671,4161,1.0
2672,3948,1.0
2673,2918,1.0
2673,3105,1.0
2673,3245,1.0
2673,3403,1.0
2673,3525,1.0
2673,3564,1.0
2673,3765,1.0
2673,3936,1.0
2673,4221,1.0
2674,3395,1.0
2676,2818,1.0
2676,2828,1.0
2676,2844,1.0
2676,2981,1.0
2676,3005,1.0
2676,3038,1.0
2676,3214,1.0
2676,3282,1.0
2676,3742,1.0
2676,3764,1.0
2676,3771,1.0
2676,3803,1.0
2676,3859,1.0
2676,3874,1.0
2676,3929,1.0
2676,4041,1.0
2676,4055,1.0
2676,4197,1.0
2676,4220,1.0
2676,4251,1.0
2677,2908,1.0
2677,4133,1.0
2678,4323,1.0
2679,2892,1.0
2679,3109,1.0
2679,3196,1.0
2679,3220,1.0
2679,3443,1.0
2680,2997,1.0
2680,3422,1.0
2680,3900,1.0
2680,4148,1.0
2681,2715,1.0
2681,2874,1.0
2681,3014,1.0
2681,4182,1.0
2682,2823,1.0
2682,2829,1.0
2682,4112,1.0
2687,3491,1.0
2687,3841,1.0
2688,2871,1.0
2690,2692,1.0
2690,2747,1.0
2690,2808,1.0
2690,2886,1.0
2690,2952,1.0
2690,3053,1.0
2690,3182,1.0
2690,3359,1.0
2690,3360,1.0
2690,3405,1.0
2690,3451,1.0
2690,3560,1.0
2690,3574,1.0
2690,3739,1.0
2690,3777,1.0
2690,3943,1.0
2690,4077,1.0
2690,4107,1.0
2690,4181,1.0
2691,2764,1.0
2692,2747,1.0
2692,2808,1.0
2692,2886,1.0
2692,2952,1.0
2692,3053,1.0
2692,3182,1.0
2692,3359,1.0
2692,3360,1.0
2692,3405,1.0
2692,3451,1.0
2692,3560,1.0
2692,3574,1.0
2692,3739,1.0
2692,3777,1.0
2692,3943,1.0
2692,4077,1.0
2692,4107,1.0
2692,4181,1.0
2693,2943,1.0
2693,2953,1.0
2693,4150,1.0
2694,4238,1.0
2697,2749,1.0
2697,2840,1.0
2697,2945,1.0
2697,2946,1.0
2697,3179,1.0
2697,3628,1.0
2697,3711,1.0
2698,3290,1.0
2698,3432,1.0
2698,3607,1.0
2698,4216,1.0
2700,3330,1.0
2700,3575,1.0
2700,3707,1.0
2700,3719,1.0
2700,4106,1.0
2701,3146,1.0
2704,2746,1.0
2704,2816,1.0
2704,2898,1.0
2704,3062,1.0
2704,3300,1.0
2704,3837,1.0
2706,2790,1.0
2706,2889,1.0
2706,2891,1.0
2706,3047,1.0
2706,3089,1.0
2706,3107,1.0
2706,3156,1.0
2706,3262,1.0
2706,3270,1.0
2706,3295,1.0
2706,3338,1.0
2706,3477,1.0
2706,3541,1.0
2706,3598,1.0
2706,3710,1.0
2706,3712,1.0
2706,3752,1.0
2706,3816,1.0
2706,3838,1.0
2706,3855,1.0
2706,3888,1.0
2706,3898,1.0
2706,3940,1.0
2706,3942,1.0
2706,3999,1.0
2706,4028,1.0
2706,4034,1.0
2706,4046,1.0
2706,4073,1.0
2706,4096,1.0
2706,4185,1.0
2707,2751,1.0
2707,3199,1.0
2708,2784,1.0
2708,3641,1.0
2709,3791,1.0
2710,3659,1.0
2710,3849,1.0
2710,4303,1.0
2714,2724,1.0
2714,2836,1.0
2714,3100,1.0
2714,3255,1.0
2714,3466,1.0
2714,3696,1.0
2714,4275,1.0
2715,2874,1.0
2715,3014,1.0
2715,4182,1.0
2717,2759,1.0
2717,3132,1.0
2717,3977,1.0
2717,3990,1.0
2717,4053,1.0
2718,2753,1.0
2718,2987,1.0
2718,3066,1.0
2720,2911,1.0
2720,2973,1.0
2720,3042,1.0
2720,4272,1.0
2721,3030,1.0
2721,3499,1.0
2721,3750,1.0
2721,4227,1.0
2721,4268,1.0
2722,3206,1.0
2722,3334,1.0
2722,4184,1.0
